user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,"[14, 130]","[25, 21, 15]",13.5,30.33,22.83,3
1,[121],"[3, 4]",2.0,9.23,11.23,1
2,"[130, 114]","[17, 21, 13]",11.2,28.67,23.67,2
3,"[21, 30]","[3, 0, 17]",25.9,25.47,29.37,2
4,"[10, 20]","[5, 7, 11]",4.0,16.45,18.5,2
5,"[114, 120]","[25, 13, 11]",4.0,14.6,16.18,2
6,[114],"[13, 23]",2.0,6.65,8.65,1
7,"[20, 114]","[11, 12, 21]",9.5,27.43,28.93,2
8,"[130, 114]","[18, 21, 13]",6.0,22.95,26.72,2
9,"[30, 20]","[21, 0, 8]",12.2,50.88,39.65,2
10,[130],"[21, 16]",2.0,14.07,16.07,1
11,"[10, 20]","[6, 7, 0]",25.9,28.25,31.62,2
12,[20],"[12, 14]",2.0,6.72,8.72,1
13,"[120, 114]","[12, 13, 25]",14.6,9.63,9.22,1
14,[10],"[7, 6]",2.0,2.77,4.77,1
15,[120],"[14, 10]",15.2,20.9,18.62,1
16,"[30, 21]","[19, 0, 3]",6.7,30.9,34.92,2
17,[120],"[7, 11]",2.0,8.52,10.52,1
18,"[30, 121]","[20, 0, 1]",25.4,23.42,26.83,2
19,"[120, 30]","[11, 0, 15]",17.8,26.1,23.73,2
20,[20],"[12, 14]",2.0,6.72,8.72,1
21,"[114, 120]","[25, 12, 0]",11.5,25.57,18.07,2
22,"[30, 21]","[15, 0, 1]",21.0,8.97,12.97,2
23,[30],"[15, 19]",2.0,11.57,13.57,1
24,[130],"[0, 19]",13.5,14.97,16.07,1
25,"[20, 114]","[11, 12, 13]",19.0,11.68,13.68,1
26,"[21, 20]","[2, 0, 12]",14.3,25.27,29.27,2
27,"[30, 20]","[16, 0, 9]",26.0,25.93,29.93,2
28,[130],"[19, 21]",2.0,6.47,8.47,1
29,[120],"[11, 14]",11.9,15.38,13.08,1
