user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,"[29, 18]","[7, 3, 6]",14.6,12.83,16.85,2
1,[19],"[3, 13]",15.2,17.78,18.67,1
2,[29],"[13, 8]",6.0,13.42,14.53,1
3,[19],"[12, 8]",5.2,12.63,14.53,1
4,"[19, 28]","[7, 3, 1]",12.4,14.05,13.7,2
5,[19],"[8, 9]",2.0,3.47,5.47,1
6,"[19, 18]","[12, 3, 6]",7.5,22.42,26.38,2
7,"[29, 28]","[9, 3, 0]",19.6,16.93,17.48,1
8,"[28, 19]","[5, 3, 9]",4.0,13.53,17.53,2
9,[29],"[13, 3]",8.0,17.57,18.67,1
10,"[18, 19]","[2, 3, 8]",11.4,7.62,11.62,2
11,[29],"[8, 7]",4.0,11.28,12.95,1
12,[19],"[10, 7]",6.0,16.98,18.05,1
13,"[19, 18]","[10, 3, 6]",5.5,15.5,19.5,2
14,"[28, 19]","[6, 3, 11]",8.0,17.68,20.8,2
15,"[18, 19]","[0, 3, 11]",8.8,21.38,20.63,1
16,"[28, 29]","[1, 3, 8]",5.6,11.08,15.07,2
17,"[19, 18]","[8, 3, 5]",4.9,10.07,14.07,2
18,-,-,-,-,19.5,2
19,"[28, 29]","[0, 3, 11]",9.6,24.23,20.63,1
20,[19],"[10, 11]",2.0,1.95,3.95,1
21,"[28, 19]","[5, 3, 9]",4.0,13.53,17.53,2
22,"[29, 18]","[7, 3, 1]",12.3,14.05,13.7,2
23,"[19, 18]","[7, 3, 4]",4.0,10.58,14.6,2
24,"[28, 19]","[1, 3, 10]",23.7,17.03,20.7,2
25,"[18, 19]","[5, 3, 7]",15.0,13.05,17.05,2
26,"[18, 29]","[5, 3, 10]",24.0,15.7,19.7,2
27,"[29, 18]","[11, 3, 6]",21.0,16.78,20.8,2
28,[18],"[1, 5]",2.0,10.57,12.57,1
29,"[28, 29]","[5, 3, 0]",18.0,15.23,16.82,1
30,-,-,-,-,11.1,1
31,[19],"[7, 9]",4.0,14.75,16.27,1
32,"[18, 19]","[5, 3, 11]",20.3,17.98,21.0,2
33,[29],"[10, 8]",4.0,5.95,7.72,1
34,"[29, 28]","[9, 3, 1]",23.0,14.53,18.53,2
35,-,-,-,-,27.58,2
36,[28],"[6, 0]",4.0,15.02,16.4,1
37,[28],"[4, 2]",4.0,6.92,8.92,1
38,"[18, 29]","[4, 3, 8]",19.1,7.62,11.62,2
39,"[28, 19]","[4, 3, 13]",23.9,21.23,24.13,2
