number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:57:11,[],[]
2,6,08:14:26,08:16:26,"['7', '27']",[]
3,18,08:19:18,08:34:25,[],['7']
4,19,08:36:14,08:38:14,[],['27']
5,6,08:41:06,09:15:19,['67'],[]
6,1,09:28:44,09:30:44,[],['67']
7,2,09:32:01,09:57:00,['6'],[]
8,0,10:02:27,10:04:27,[],['6']
9,1,10:09:05,10:12:00,['55'],[]
10,4,10:21:48,10:23:48,[],['55']
11,1,10:33:36,10:46:17,['35'],[]
12,0,10:50:55,10:52:55,[],['35']
13,2,10:58:22,11:07:00,['14'],[]
14,0,11:12:27,11:18:14,"['15', '21']",['14']
15,3,11:29:09,11:31:09,[],['15']
16,6,11:38:52,11:42:51,['47'],['21']
17,4,11:46:42,11:48:42,['4'],['47']
18,0,12:02:36,12:22:00,"['10', '57', '53']",['4']
19,5,12:37:00,12:39:00,['28'],[]
20,6,12:41:34,12:43:34,[],"['57', '28', '53']"
21,18,12:46:26,12:48:26,[],['10']
22,2,13:03:29,13:07:00,['78'],[]
23,5,13:16:48,13:18:48,['49'],[]
24,6,13:21:22,13:23:22,[],"['78', '49']"
25,17,13:26:14,13:28:14,['61'],[]
26,6,13:31:06,13:33:32,['37'],['61']
27,20,13:39:17,13:41:17,[],['37']
28,6,13:47:02,14:29:39,['50'],[]
29,18,14:32:31,14:34:31,[],['50']
30,0,14:54:38,19:00:00,[],[]
