user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,[19],"[3, 11]",2.0,14.769,16.75,1
1,-,-,-,-,35.45,2
2,"[28, 29]","[5, 3, 8]",15.6,17.766,17.4,2
3,"[28, 29]","[2, 3, 12]",10.9,26.9,30.83,2
4,[29],"[9, 10]",2.0,3.328,5.32,1
5,[28],"[3, 2]",2.0,4.615,6.6,1
6,-,-,-,-,33.32,1
7,"[29, 28]","[11, 3, 2]",4.0,19.385,23.37,2
8,[29],"[10, 3]",2.0,13.054,15.03,1
9,-,-,-,-,23.38,1
10,"[18, 29]","[1, 3, 13]",27.4,31.526,35.45,2
11,-,-,-,-,33.83,2
12,[19],"[13, 9]",4.0,15.833,14.12,1
13,[19],"[9, 3]",2.0,10.154,12.13,1
14,"[28, 29]","[6, 3, 9]",15.2,18.964,21.75,2
15,[18],"[1, 4]",20.1,13.846,15.83,1
16,[29],"[9, 12]",2.0,12.141,14.12,1
17,[18],"[0, 1]",2.0,8.308,10.28,1
18,[29],"[7, 10]",4.0,22.558,23.38,1
19,-,-,-,-,21.1,2
20,[29],"[11, 10]",2.0,2.611,4.6,1
21,"[18, 29]","[2, 3, 7]",17.4,14.119,18.12,2
22,"[28, 19]","[0, 3, 8]",19.9,17.957,18.62,1
23,-,-,-,-,24.63,2
24,"[28, 19]","[2, 3, 9]",21.8,14.769,18.75,2
25,[29],"[10, 9]",2.0,3.328,5.32,1
26,-,-,-,-,35.45,2
27,"[18, 29]","[3, 0, 7]",10.5,17.034,11.5,1
28,[29],"[10, 11]",2.0,2.611,4.6,1
29,"[18, 19]","[4, 3, 7]",4.0,14.119,18.12,2
30,[19],"[12, 13]",2.0,3.692,5.67,1
31,[29],"[12, 8]",2.0,16.718,18.72,1
32,[19],"[11, 13]",4.0,11.304,9.6,1
33,"[19, 28]","[9, 3, 5]",20.0,22.381,22.02,2
34,[18],"[4, 2]",4.0,9.231,11.22,1
35,"[18, 29]","[2, 3, 11]",23.7,20.377,23.37,2
36,-,-,-,-,33.33,1
37,[29],"[7, 8]",4.3,15.042,16.58,1
38,"[28, 19]","[4, 3, 9]",8.6,14.769,18.75,2
39,"[28, 29]","[4, 3, 7]",23.0,14.119,18.12,2
40,-,-,-,-,23.37,2
41,[28],"[2, 6]",2.0,9.812,11.78,1
42,[29],"[13, 11]",4.0,11.304,9.6,1
43,"[18, 19]","[1, 3, 8]",5.3,14.769,18.75,2
44,"[18, 19]","[4, 3, 12]",21.3,26.997,30.83,2
45,-,-,-,-,18.12,2
46,[18],"[3, 5]",2.0,7.887,9.87,1
47,"[18, 19]","[2, 3, 12]",4.0,26.846,30.83,2
48,-,-,-,-,5.67,1
49,"[28, 29]","[5, 3, 0]",10.0,20.306,21.75,1
50,[19],"[7, 3]",2.0,9.504,11.5,1
51,-,-,-,-,24.63,2
52,"[18, 19]","[5, 3, 11]",21.2,26.997,26.63,2
53,"[18, 19]","[0, 3, 8]",7.3,23.077,18.62,1
54,[19],"[13, 10]",2.0,9.942,11.92,1
55,"[29, 18]","[12, 3, 6]",15.9,31.191,33.83,2
56,[19],"[9, 3]",4.0,10.154,12.13,1
57,[19],"[9, 10]",2.0,3.328,5.32,1
58,"[28, 29]","[5, 3, 8]",10.4,13.425,17.4,2
59,[29],"[9, 11]",4.0,5.939,6.6,1
60,"[19, 28]","[8, 3, 1]",20.5,14.769,18.75,2
61,[29],"[12, 3]",22.9,22.285,24.22,1
62,[29],"[0, 13]",16.5,41.184,34.38,1
63,[18],"[0, 1]",2.0,8.308,10.28,1
64,[18],"[0, 6]",11.6,21.229,21.2,1
65,"[18, 19]","[6, 3, 7]",9.0,22.006,21.1,2
66,[19],"[10, 12]",4.0,10.223,11.22,1
67,"[19, 18]","[9, 3, 0]",20.6,22.573,22.62,1
68,"[18, 29]","[2, 3, 7]",17.4,14.119,18.12,2
69,[28],"[1, 2]",2.0,4.615,6.6,1
70,-,-,-,-,30.83,2
71,-,-,-,-,23.37,2
72,"[18, 19]","[4, 3, 12]",17.2,26.846,30.83,2
73,[18],"[1, 6]",14.4,16.843,15.28,1
74,[28],"[2, 3]",2.0,4.615,6.6,1
75,"[18, 19]","[2, 3, 9]",22.8,14.769,18.75,2
76,"[18, 29]","[4, 3, 12]",12.2,27.988,30.83,2
77,"[19, 18]","[13, 3, 4]",8.0,30.603,30.83,2
78,"[29, 28]","[8, 3, 5]",22.8,13.425,17.4,2
79,[28],"[1, 3]",17.9,9.231,11.22,1
80,"[29, 28]","[12, 3, 5]",19.2,30.117,34.1,2
81,[29],"[7, 3]",2.0,9.504,11.5,1
82,"[28, 29]","[4, 3, 10]",12.2,18.097,21.65,2
83,-,-,-,-,33.83,2
84,"[19, 18]","[13, 3, 4]",12.4,26.997,30.83,2
85,-,-,-,-,14.13,2
86,[28],"[0, 4]",4.0,17.034,18.12,1
87,"[29, 18]","[7, 0, 4]",4.0,20.763,18.12,2
88,[18],"[5, 3]",4.0,12.227,9.87,1
89,[29],"[10, 13]",6.0,13.915,11.92,1
90,"[19, 28]","[11, 3, 6]",9.3,23.579,26.37,2
91,[28],"[6, 2]",2.0,9.812,11.78,1
92,[18],"[0, 3]",4.0,17.538,14.4,1
93,"[18, 19]","[4, 3, 12]",17.2,26.846,30.83,2
94,[19],"[8, 9]",2.0,4.615,6.6,1
95,-,-,-,-,23.38,1
96,"[19, 18]","[12, 3, 6]",19.2,29.907,33.83,2
97,"[29, 18]","[7, 0, 5]",6.0,28.375,21.37,2
98,[29],"[11, 9]",2.0,4.615,6.6,1
99,[28],"[6, 3]",4.9,8.81,9.6,1
