number,stop ID,arrival time,departure time,pick up users,drop of users
1,6,07:00:00,08:13:11,[],[]
2,16,08:15:00,08:17:00,['6'],[]
3,14,08:22:18,08:32:00,['18'],[]
4,13,08:34:34,08:37:00,['25'],[]
5,12,08:39:34,08:41:34,[],['6']
6,11,08:45:25,08:57:00,"['47', '34']","['25', '18']"
7,6,09:09:44,09:11:44,[],"['47', '34']"
8,16,09:13:33,09:32:00,['16'],[]
9,6,09:33:49,09:47:18,"['22', '20']",['16']
10,14,09:54:13,09:56:13,[],['20']
11,13,09:58:47,10:12:00,['30'],['22']
12,6,10:21:22,10:24:50,['10'],['30']
13,12,10:35:12,10:37:12,['4'],[]
14,7,10:47:15,10:49:15,['9'],"['4', '10']"
15,9,10:53:19,10:55:19,['28'],[]
16,16,11:05:07,11:07:07,['37'],[]
17,6,11:08:56,11:11:12,['31'],"['9', '37', '28']"
18,8,11:23:52,11:25:52,[],['31']
19,6,11:38:32,19:00:00,[],[]
