number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,07:48:04,[],[]
2,13,08:10:00,08:12:00,['29'],[]
3,0,08:23:09,08:25:09,[],['29']
4,14,08:33:05,08:57:00,['35'],[]
5,8,09:20:09,09:22:09,"['33', '42']",['35']
6,9,09:32:55,09:34:55,[],['33']
7,13,09:46:55,10:11:18,['12'],['42']
8,14,10:15:00,10:17:00,['30'],[]
9,0,10:24:56,10:27:04,[],"['12', '30']"
10,14,10:35:00,10:37:00,['5'],[]
11,0,10:44:56,10:46:56,"['25', '40', '11']",['5']
12,12,11:00:47,11:02:47,[],['25']
13,11,11:07:45,11:09:45,[],"['11', '40']"
14,4,11:20:33,11:22:33,['18'],[]
15,0,11:48:33,12:08:18,"['49', '1', '41', '20']",['18']
16,12,12:22:09,12:24:09,[],"['20', '41']"
17,11,12:29:07,12:31:07,[],['49']
18,9,12:34:55,12:36:55,[],['1']
19,8,12:47:41,12:49:41,['15'],[]
20,10,13:00:00,13:02:00,['38'],[]
21,12,13:12:19,13:33:08,['44'],"['38', '15']"
22,0,13:46:59,13:48:59,['6'],['44']
23,14,13:56:55,13:58:55,[],['6']
24,11,14:10:00,14:12:00,['24'],[]
25,8,14:25:43,19:00:00,[],['24']
