number,stop ID,arrival time,departure time,pick up users,drop of users
1,6,07:00:00,08:36:12,['19'],[]
2,9,08:47:42,08:57:01,[],['19']
3,11,09:01:05,09:03:05,['17'],[]
4,14,09:10:00,09:12:00,['5'],[]
5,15,09:14:34,09:16:34,[],['17']
6,6,09:21:12,09:31:12,['8'],['5']
7,14,09:38:07,09:40:07,[],['8']
8,12,09:43:45,09:52:00,['9'],[]
9,10,09:57:27,10:02:00,['1'],['9']
10,13,10:09:30,10:12:00,['4'],[]
11,6,10:21:22,10:52:52,['10'],"['1', '4']"
12,15,10:57:30,10:59:30,[],['10']
13,6,11:04:08,19:00:00,[],[]
